frame,timestamp,pose_detected,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility
0,0.0,True,0.5134501457214355,0.4002883732318878,-0.267114520072937,0.9949963688850403,0.5224385857582092,0.3901936709880829,-0.24377484619617462,0.993329644203186,0.5269644260406494,0.3934614658355713,-0.24405358731746674,0.9937267899513245,0.5312245488166809,0.3960362672805786,-0.24406729638576508,0.9938293695449829,0.505670428276062,0.38401564955711365,-0.24663664400577545,0.991952657699585,0.5021741986274719,0.3845975697040558,-0.24667119979858398,0.9906110763549805,0.49877622723579407,0.3857397139072418,-0.24687175452709198,0.990178108215332,0.5380775928497314,0.40949803590774536,-0.12901926040649414,0.9946208596229553,0.4859667420387268,0.4197802245616913,-0.14199282228946686,0.9916408658027649,0.5206919312477112,0.41610288619995117,-0.21105681359767914,0.9949834942817688,0.502337634563446,0.4121801555156708,-0.21559184789657593,0.9940124154090881,0.55098956823349,0.500518262386322,-0.05845210328698158,0.9986786842346191,0.4655887484550476,0.50523442029953,-0.08781779557466507,0.9990308880805969,0.5615645051002502,0.5776705741882324,-0.1801629662513733,0.9675817489624023,0.44400665163993835,0.628778338432312,-0.1268583983182907,0.9771437048912048,0.5253283977508545,0.4878118336200714,-0.3392971158027649,0.9664164781570435,0.4791346490383148,0.7013173699378967,-0.18420937657356262,0.9535687565803528,0.5203668475151062,0.4872063994407654,-0.3852810561656952,0.9526185393333435,0.4868827164173126,0.7256338596343994,-0.2025313675403595,0.9333823919296265,0.5200352668762207,0.4620169401168823,-0.3664191663265228,0.9533547163009644,0.4879269301891327,0.7204583287239075,-0.21596504747867584,0.9367656707763672,0.5213509202003479,0.4842638373374939,-0.3388158679008484,0.9532306790351868,0.4873945713043213,0.7155362963676453,-0.19291837513446808,0.9376323223114014,0.5380054712295532,0.8076289296150208,0.01257871650159359,0.9965766072273254,0.48261532187461853,0.8048585653305054,-0.01209220290184021,0.9971039295196533,0.5668953657150269,1.0051695108413696,-0.05975385010242462,0.6736495494842529,0.4665592908859253,1.0306249856948853,-0.03125150874257088,0.6330598592758179,0.5533894896507263,1.2214784622192383,0.12825322151184082,0.07905252277851105,0.49379485845565796,1.2946884632110596,0.09332077950239182,0.08230309188365936,0.5460242033004761,1.244342565536499,0.1456504911184311,0.0757092535495758,0.5006148219108582,1.3168617486953735,0.10219987481832504,0.06160850450396538,0.5652249455451965,1.3227906227111816,0.05720452964305878,0.055266764014959335,0.4984216094017029,1.4132007360458374,-0.014588884077966213,0.058354493230581284
1,0.03333333333333333,True,0.5137655138969421,0.40750133991241455,-0.3384774923324585,0.9948139786720276,0.5212008357048035,0.3908774256706238,-0.3272285461425781,0.9927220940589905,0.5251182317733765,0.3911767601966858,-0.3272787034511566,0.9933138489723206,0.5288792848587036,0.3912997841835022,-0.327304482460022,0.9930986762046814,0.5059911608695984,0.390423446893692,-0.33146849274635315,0.991388201713562,0.5028485059738159,0.3907794654369354,-0.3314334452152252,0.9901676774024963,0.49993401765823364,0.39104968309402466,-0.3314680755138397,0.9892861843109131,0.5347391963005066,0.40509289503097534,-0.2079566866159439,0.9938939809799194,0.49124857783317566,0.40574967861175537,-0.22671663761138916,0.9906332492828369,0.5208674669265747,0.4291788935661316,-0.2895781397819519,0.99442458152771,0.502964198589325,0.42889901995658875,-0.29479852318763733,0.9932236671447754,0.5562646389007568,0.5111569166183472,-0.09174762666225433,0.9983938336372375,0.4660584330558777,0.5053882598876953,-0.13244865834712982,0.9987360835075378,0.570142388343811,0.6377995014190674,-0.05322112515568733,0.9402893781661987,0.45569223165512085,0.6477576494216919,-0.08402825146913528,0.9728281497955322,0.5499454736709595,0.7001564502716064,-0.11206743121147156,0.9284841418266296,0.4750312864780426,0.7213135957717896,-0.14037422835826874,0.9289056062698364,0.5388537049293518,0.688107430934906,-0.12730027735233307,0.9078457951545715,0.4737538993358612,0.7269429564476013,-0.1628248244524002,0.9024744629859924,0.5359390377998352,0.6913590431213379,-0.14508669078350067,0.9103373885154724,0.4779714345932007,0.7218717336654663,-0.2128608226776123,0.9074681401252747,0.5336817502975464,0.693490207195282,-0.1235046237707138,0.9143387675285339,0.4831352233886719,0.7306963801383972,-0.1538996398448944,0.9130899310112,0.5367764830589294,0.7945626378059387,0.011008108034729958,0.9952300190925598,0.48189008235931396,0.7881821990013123,-0.010465508326888084,0.9963407516479492,0.5372410416603088,0.9442189931869507,-0.006007689516991377,0.6654204726219177,0.4661589562892914,0.9895155429840088,-0.028059097006917,0.6445707678794861,0.5486747622489929,1.165802001953125,0.11309751868247986,0.10957029461860657,0.4780540466308594,1.2062286138534546,0.04423951730132103,0.12076925486326218,0.5436679720878601,1.1887469291687012,0.12023349106311798,0.11493853479623795,0.48093730211257935,1.2272180318832397,0.04813617095351219,0.10254620015621185,0.5596771836280823,1.2540086507797241,0.01887521520256996,0.08108241856098175,0.4801248610019684,1.3088791370391846,-0.07852797210216522,0.08396626263856888
2,0.06666666666666667,True,0.5139899849891663,0.39570462703704834,-0.3147638440132141,0.9951834082603455,0.5212821960449219,0.3793192505836487,-0.30576589703559875,0.9931144118309021,0.5250273942947388,0.38023853302001953,-0.30572959780693054,0.9937229752540588,0.5287611484527588,0.38104864954948425,-0.30568334460258484,0.9934489727020264,0.5063014626502991,0.3775908052921295,-0.3113582134246826,0.9917782545089722,0.5030215382575989,0.37749648094177246,-0.31122490763664246,0.990692675113678,0.500177264213562,0.3775961101055145,-0.31094375252723694,0.9896748065948486,0.5337604284286499,0.3906008005142212,-0.18946577608585358,0.994172990322113,0.49270322918891907,0.3888764977455139,-0.19328583776950836,0.990855872631073,0.5208604335784912,0.41663530468940735,-0.2734813690185547,0.9947737455368042,0.5033880472183228,0.41561877727508545,-0.2812544107437134,0.993541955947876,0.5584571957588196,0.5066027641296387,-0.08698725700378418,0.9984902143478394,0.46622234582901,0.496927946805954,-0.09611990302801132,0.9986874461174011,0.5713854432106018,0.621027946472168,0.025479726493358612,0.9381008744239807,0.4608997702598572,0.6217328310012817,-0.011260522529482841,0.9720953702926636,0.5668017268180847,0.7370550632476807,-0.031239477917551994,0.9252172708511353,0.46476951241493225,0.7285750508308411,-0.07100187987089157,0.9231835007667542,0.56492018699646,0.7703108787536621,-0.05488552898168564,0.8997454643249512,0.4624122977256775,0.7360813021659851,-0.0886453166604042,0.8927809000015259,0.5598228573799133,0.770269513130188,-0.08538032323122025,0.9032019972801208,0.4680415987968445,0.7324848175048828,-0.11801668256521225,0.8982331156730652,0.5562111139297485,0.7591488361358643,-0.046926479786634445,0.9083089828491211,0.47258737683296204,0.7362276315689087,-0.08439505100250244,0.9051420092582703,0.5362957715988159,0.7806019186973572,0.0053237671963870525,0.994868278503418,0.4814475476741791,0.773572564125061,-0.004801476839929819,0.9957549571990967,0.531941831111908,0.9318281412124634,-0.016421886160969734,0.6571006774902344,0.47431933879852295,0.9454250931739807,-0.01423232164233923,0.6390107870101929,0.53790283203125,1.118559718132019,0.1564618945121765,0.12110699713230133,0.47973203659057617,1.1239460706710815,0.11082591861486435,0.13533198833465576,0.5353988409042358,1.1366194486618042,0.1708952635526657,0.13572517037391663,0.4823494553565979,1.1420631408691406,0.12121161818504333,0.12547273933887482,0.5426545143127441,1.1967298984527588,0.07291209697723389,0.09216874837875366,0.48338234424591064,1.201261281967163,0.0022036947775632143,0.09518720209598541
3,0.1,True,0.5149021148681641,0.3978457748889923,-0.3809651732444763,0.9956285953521729,0.521592915058136,0.3804759383201599,-0.36730465292930603,0.9937006235122681,0.5256674885749817,0.3809775114059448,-0.3672794997692108,0.9942706227302551,0.5296777486801147,0.3814546763896942,-0.3672834038734436,0.9939959645271301,0.5086913704872131,0.3797153830528259,-0.36974114179611206,0.9924719929695129,0.5053800940513611,0.3798932731151581,-0.36970868706703186,0.9914992451667786,0.5024563074111938,0.3803885281085968,-0.3696495294570923,0.990524411201477,0.5350362062454224,0.3903719484806061,-0.23833231627941132,0.9946515560150146,0.4959714114665985,0.3920428156852722,-0.24773117899894714,0.9915900826454163,0.521132230758667,0.419382244348526,-0.330443799495697,0.9952309131622314,0.5056920051574707,0.4187859892845154,-0.333389014005661,0.9940856695175171,0.5626348853111267,0.5060285925865173,-0.11835968494415283,0.9986052513122559,0.46981847286224365,0.4931381642818451,-0.14086078107357025,0.9987714886665344,0.571246862411499,0.6226133704185486,-0.016632525250315666,0.940767228603363,0.45965754985809326,0.6073635816574097,-0.0611729733645916,0.9741070866584778,0.5708463191986084,0.7432401776313782,-0.08831673115491867,0.9282411336898804,0.4605932831764221,0.7313880920410156,-0.14978870749473572,0.9278229475021362,0.5703331828117371,0.7806344628334045,-0.11496257036924362,0.9005218148231506,0.4581793248653412,0.737946629524231,-0.17295683920383453,0.8970839381217957,0.5645515322685242,0.7773629426956177,-0.15070553123950958,0.9043635129928589,0.4645251929759979,0.7367271780967712,-0.20443031191825867,0.9025111198425293,0.5611538290977478,0.7650436162948608,-0.10617467761039734,0.9097309112548828,0.46860745549201965,0.7382852435112,-0.16523200273513794,0.9092949032783508,0.5364042520523071,0.7725746631622314,0.002309343544766307,0.9945819973945618,0.48173534870147705,0.7726346254348755,-0.0017737994203343987,0.9955517053604126,0.5334515571594238,0.9142107963562012,-0.029201185330748558,0.6504631638526917,0.4808448553085327,0.9148277044296265,-0.023820647969841957,0.6424074769020081,0.5324075222015381,1.0192809104919434,0.1185847669839859,0.1334187537431717,0.4831744134426117,1.100695252418518,0.08422493189573288,0.14968940615653992,0.5285451412200928,1.0262470245361328,0.12936046719551086,0.15497969090938568,0.486401230096817,1.1195038557052612,0.09057971835136414,0.14448337256908417,0.5396735668182373,1.1669859886169434,0.016323387622833252,0.10629782825708389,0.486738920211792,1.1807267665863037,-0.03920989856123924,0.10784897953271866
4,0.13333333333333333,True,0.515496015548706,0.39576682448387146,-0.4100857377052307,0.9960495233535767,0.521747350692749,0.3790273070335388,-0.39604103565216064,0.99428391456604,0.526034414768219,0.3795989751815796,-0.3960111141204834,0.9948033690452576,0.5302645564079285,0.38037583231925964,-0.39602020382881165,0.9945464730262756,0.5101494789123535,0.37789005041122437,-0.3972710072994232,0.9931716918945312,0.5066665410995483,0.3774794042110443,-0.39730292558670044,0.9922977089881897,0.5036963224411011,0.37724167108535767,-0.3972894549369812,0.9914066195487976,0.5360215902328491,0.39017483592033386,-0.2661373019218445,0.9951260685920715,0.4982755780220032,0.3880956172943115,-0.27247023582458496,0.9923593997955322,0.5212354063987732,0.415918231010437,-0.35871466994285583,0.9956783652305603,0.5073943734169006,0.41399070620536804,-0.36032211780548096,0.9946394562721252,0.564919650554657,0.5040926337242126,-0.1418103575706482,0.9987122416496277,0.4714992046356201,0.4910374879837036,-0.16425910592079163,0.998873233795166,0.5717709064483643,0.6256981492042542,-0.04003562778234482,0.9440340399742126,0.4602740705013275,0.6163698434829712,-0.08937380462884903,0.9762543439865112,0.5721704363822937,0.7463866472244263,-0.13381457328796387,0.9314156174659729,0.4601574242115021,0.7339378595352173,-0.18699513375759125,0.9333320260047913,0.5719344019889832,0.7868501543998718,-0.165315181016922,0.901785135269165,0.45700275897979736,0.7408296465873718,-0.21526077389717102,0.9032496213912964,0.5657713413238525,0.7833815217018127,-0.20329199731349945,0.9059954285621643,0.46376562118530273,0.7379513382911682,-0.24804499745368958,0.9084512591362,0.5625768899917603,0.7708733081817627,-0.15238873660564423,0.9112188220024109,0.46766889095306396,0.7419562339782715,-0.20266486704349518,0.9146414995193481,0.5388655662536621,0.7702614665031433,0.0017763001378625631,0.9942644834518433,0.48360252380371094,0.7706366777420044,-0.001332319458015263,0.9954110383987427,0.5363253951072693,0.9191900491714478,-0.035942550748586655,0.6417198181152344,0.48422616720199585,0.9241814017295837,-0.023341180756688118,0.6460346579551697,0.5361585021018982,1.0225026607513428,0.1312255710363388,0.1436900794506073,0.49047011137008667,1.1104718446731567,0.09666859358549118,0.16521066427230835,0.5332143306732178,1.1099398136138916,0.14347359538078308,0.16777527332305908,0.4945635199546814,1.1298828125,0.10347625613212585,0.15899482369422913,0.5402326583862305,1.1726963520050049,0.025748692452907562,0.1191127598285675,0.49459630250930786,1.188113808631897,-0.03203672915697098,0.12183189392089844
5,0.16666666666666666,True,0.5167865753173828,0.39770522713661194,-0.40103816986083984,0.9964263439178467,0.5223411917686462,0.381340891122818,-0.38666749000549316,0.99480801820755,0.5262916088104248,0.3821350634098053,-0.3866669833660126,0.995281457901001,0.5305919051170349,0.38317087292671204,-0.38668230175971985,0.9950435161590576,0.5120378732681274,0.3797566592693329,-0.3884773850440979,0.9937992691993713,0.5083135962486267,0.379157155752182,-0.38850900530815125,0.9930126070976257,0.505052387714386,0.3787926435470581,-0.38851287961006165,0.9921979904174805,0.5365541577339172,0.39400485157966614,-0.25635677576065063,0.9955541491508484,0.4994039535522461,0.3903314769268036,-0.2660585939884186,0.9930483102798462,0.5215821862220764,0.4166261851787567,-0.34937459230422974,0.99607914686203,0.5092905163764954,0.41408294439315796,-0.35193556547164917,0.9951370358467102,0.5658127069473267,0.5023831129074097,-0.13521400094032288,0.9988148212432861,0.47083431482315063,0.4944719076156616,-0.15868709981441498,0.9989587664604187,0.5702017545700073,0.6288740038871765,-0.03818954899907112,0.9473918676376343,0.4589640200138092,0.6191145181655884,-0.0901353657245636,0.9780458211898804,0.5720389485359192,0.7501128911972046,-0.13746966421604156,0.9349012970924377,0.46009066700935364,0.7339680194854736,-0.18985804915428162,0.9374808669090271,0.5724462270736694,0.7890655398368835,-0.17189307510852814,0.9039411544799805,0.45718151330947876,0.7466878294944763,-0.2193121314048767,0.9071475267410278,0.5661457180976868,0.7849835753440857,-0.2095637023448944,0.9084526300430298,0.46426960825920105,0.7463874220848083,-0.25370368361473083,0.9123383164405823,0.5630757808685303,0.7734361886978149,-0.1556224822998047,0.9132891893386841,0.4678060710430145,0.7441902160644531,-0.20582064986228943,0.9180273413658142,0.539937436580658,0.7671022415161133,0.0023541583213955164,0.9938921928405762,0.48399847745895386,0.7689890265464783,-0.0019179140217602253,0.9951724410057068,0.5367813110351562,0.9235442280769348,-0.03626042604446411,0.6300165057182312,0.4850664436817169,0.9307699799537659,-0.023732881993055344,0.647240400314331,0.5372112393379211,1.0873253345489502,0.1332976520061493,0.14924591779708862,0.49287721514701843,1.1164206266403198,0.09082140028476715,0.17513345181941986,0.5339916348457336,1.1267211437225342,0.14484038949012756,0.17582546174526215,0.4970259368419647,1.1359816789627075,0.09714384377002716,0.1664586216211319,0.5407202839851379,1.1760921478271484,0.02706701122224331,0.1266828030347824,0.49859094619750977,1.1927051544189453,-0.039571549743413925,0.1299542486667633
6,0.2,True,0.5182128548622131,0.3934222459793091,-0.3975293040275574,0.9967703819274902,0.5235480666160583,0.37810760736465454,-0.3830985128879547,0.9952970743179321,0.5272133946418762,0.3787103295326233,-0.383107453584671,0.9957274198532104,0.5306296944618225,0.3793449401855469,-0.38314369320869446,0.9955102205276489,0.5135927200317383,0.3775854706764221,-0.3850100040435791,0.994385302066803,0.5092740058898926,0.37742185592651367,-0.38504910469055176,0.9936782121658325,0.5056456327438354,0.37724030017852783,-0.3850589096546173,0.9929379224777222,0.5369360446929932,0.39124739170074463,-0.25481876730918884,0.9959642291069031,0.5000013709068298,0.3885946571826935,-0.26512303948402405,0.9936993718147278,0.5231040120124817,0.4135717451572418,-0.3467145264148712,0.9964525699615479,0.5107301473617554,0.4123910069465637,-0.34949055314064026,0.9956017732620239,0.5659763813018799,0.5025836229324341,-0.1347750574350357,0.9989105463027954,0.4705234169960022,0.494138240814209,-0.15879295766353607,0.9990343451499939,0.5710310339927673,0.6259226202964783,-0.04521973058581352,0.9508861899375916,0.45829278230667114,0.6194072365760803,-0.10259919613599777,0.9797554016113281,0.5731213688850403,0.7482264637947083,-0.1496058851480484,0.938803493976593,0.4614141881465912,0.7333185076713562,-0.20475567877292633,0.9411913752555847,0.5736792683601379,0.7866657376289368,-0.18547885119915009,0.907298743724823,0.45867443084716797,0.7524564266204834,-0.23535196483135223,0.9104601144790649,0.5673090815544128,0.7816271781921387,-0.22329296171665192,0.912102222442627,0.4660646319389343,0.7519952654838562,-0.2673892080783844,0.9157366752624512,0.5643733739852905,0.7705507278442383,-0.1676599681377411,0.916228711605072,0.4693615138530731,0.7459444403648376,-0.2195982187986374,0.9207776784896851,0.5413391590118408,0.7619460821151733,0.0029305056668817997,0.9934083819389343,0.4852840304374695,0.7637463808059692,-0.0025131090078502893,0.9947810173034668,0.539298415184021,0.924060046672821,-0.059360384941101074,0.6266233921051025,0.4867197573184967,0.9337829351425171,-0.04165278375148773,0.6531462669372559,0.5404443740844727,1.1079788208007812,0.08694233000278473,0.15828755497932434,0.49540117383003235,1.1307531595230103,0.041732437908649445,0.1862918585538864,0.5366131067276001,1.1435803174972534,0.09584052860736847,0.18363407254219055,0.49898454546928406,1.1515514850616455,0.044654350727796555,0.16942879557609558,0.5439193844795227,1.1913061141967773,-0.033379606902599335,0.1356743723154068,0.5055009126663208,1.2050846815109253,-0.10436654090881348,0.13689252734184265
7,0.23333333333333334,True,0.5198608040809631,0.3919983506202698,-0.3681483864784241,0.9970681667327881,0.5257536172866821,0.3766401708126068,-0.3536897599697113,0.9957104921340942,0.5287339687347412,0.37740063667297363,-0.353732168674469,0.9961064457893372,0.5313445329666138,0.3782019019126892,-0.3538452088832855,0.9959084391593933,0.515570342540741,0.37555116415023804,-0.3570254147052765,0.9948804378509521,0.5111671090126038,0.3753146827220917,-0.3570629060268402,0.9942463040351868,0.5069081783294678,0.3753276765346527,-0.35706833004951477,0.9935687780380249,0.537154495716095,0.39047566056251526,-0.23606128990650177,0.9963029623031616,0.5014160871505737,0.38560032844543457,-0.26290661096572876,0.9942392706871033,0.524982750415802,0.41200271248817444,-0.32026639580726624,0.9967753887176514,0.512353777885437,0.4117940068244934,-0.32552024722099304,0.9960017204284668,0.5666689872741699,0.5004976987838745,-0.12741585075855255,0.9989926815032959,0.4712819457054138,0.4930418133735657,-0.1458612084388733,0.9990953207015991,0.5718488693237305,0.6288335919380188,-0.03624699264764786,0.9532961845397949,0.45936858654022217,0.618922233581543,-0.0894821360707283,0.9808521866798401,0.5735006332397461,0.7486962676048279,-0.1334816813468933,0.9408188462257385,0.4616387188434601,0.73292076587677,-0.17942702770233154,0.9429942965507507,0.5742606520652771,0.7876758575439453,-0.16637666523456573,0.9077150225639343,0.45886024832725525,0.7567996978759766,-0.2100197672843933,0.9109695553779602,0.5679516792297363,0.7830689549446106,-0.20125390589237213,0.9131292104721069,0.4661619961261749,0.7550079226493835,-0.24265703558921814,0.916545569896698,0.5649829506874084,0.7718648314476013,-0.1494268923997879,0.9161961078643799,0.4694441258907318,0.7467408776283264,-0.19469022750854492,0.9205746650695801,0.5421988368034363,0.7592746615409851,0.00341718434356153,0.9929545521736145,0.4866424798965454,0.7596200108528137,-0.0030040673445910215,0.9943279027938843,0.5398877263069153,0.928532600402832,-0.05767664313316345,0.6175180077552795,0.4885101020336151,0.9386044144630432,-0.04040137305855751,0.6459085941314697,0.5420560240745544,1.1170963048934937,0.1214442029595375,0.15793311595916748,0.4959011971950531,1.1302518844604492,0.07763095200061798,0.1869698315858841,0.5383460521697998,1.1475919485092163,0.13442958891391754,0.18246948719024658,0.4988681972026825,1.151762843132019,0.08485937863588333,0.16617421805858612,0.5442244410514832,1.1905733346939087,0.011107958853244781,0.13607868552207947,0.5061816573143005,1.198179841041565,-0.05874764174222946,0.13705091178417206
8,0.26666666666666666,True,0.5198493003845215,0.38932356238365173,-0.31656184792518616,0.9973496198654175,0.5258902907371521,0.3746379017829895,-0.3008994460105896,0.996112048625946,0.5289310216903687,0.3753327429294586,-0.30094483494758606,0.9964725971221924,0.5315099358558655,0.375983327627182,-0.30103129148483276,0.9962931275367737,0.5156469345092773,0.37316691875457764,-0.30254465341567993,0.9953601360321045,0.5111343860626221,0.3728519082069397,-0.3025446832180023,0.9947901368141174,0.5069717168807983,0.3726024627685547,-0.3025762736797333,0.9941738843917847,0.5373787879943848,0.3878266215324402,-0.1858532875776291,0.9966404438018799,0.5023242831230164,0.38146182894706726,-0.19755594432353973,0.9947674870491028,0.5250494480133057,0.40900731086730957,-0.2715354561805725,0.9970837831497192,0.5123207569122314,0.4085707366466522,-0.27439793944358826,0.996383786201477,0.5663853287696838,0.4989854693412781,-0.09877289086580276,0.9990742802619934,0.4717720150947571,0.4898286461830139,-0.10178817808628082,0.9991570711135864,0.5721071362495422,0.628646194934845,-0.025727050378918648,0.9562119245529175,0.4592381715774536,0.617836058139801,-0.048410672694444656,0.9815198183059692,0.5735297203063965,0.7490968704223633,-0.1276562511920929,0.9437380433082581,0.46086981892585754,0.7324842214584351,-0.14774934947490692,0.9441840052604675,0.5745872855186462,0.7883992791175842,-0.1589159071445465,0.910390317440033,0.45810216665267944,0.7591133117675781,-0.17945201694965363,0.9110365509986877,0.5681629180908203,0.784128725528717,-0.1934344619512558,0.9160376191139221,0.46551868319511414,0.7567880749702454,-0.21176716685295105,0.9168658256530762,0.5650797486305237,0.7730429768562317,-0.1432456523180008,0.918106734752655,0.46887528896331787,0.747442364692688,-0.16308706998825073,0.9200735092163086,0.5425379276275635,0.751757800579071,0.0017094012582674623,0.9927092790603638,0.4875700771808624,0.7530646324157715,-0.0013338655699044466,0.9940794110298157,0.5408738851547241,0.9310062527656555,-0.05641341581940651,0.6183230876922607,0.4907473623752594,0.939349889755249,-0.034724388271570206,0.6441742777824402,0.5427495241165161,1.061112880706787,0.1190280094742775,0.16280914843082428,0.49748367071151733,1.1266528367996216,0.07703850418329239,0.19351553916931152,0.5395383834838867,1.1453030109405518,0.1307889223098755,0.1859513819217682,0.49987828731536865,1.1495193243026733,0.08321602642536163,0.16760128736495972,0.5445071458816528,1.1840534210205078,0.01399503368884325,0.1390768587589264,0.5058332085609436,1.1883835792541504,-0.05209493264555931,0.14031438529491425
9,0.3,True,0.5199568271636963,0.38633427023887634,-0.328456312417984,0.9976077079772949,0.5263993740081787,0.37103864550590515,-0.3108769357204437,0.9964812397956848,0.5294120907783508,0.3719162046909332,-0.31095635890960693,0.996809184551239,0.5316992402076721,0.37264060974121094,-0.3110644221305847,0.9966455698013306,0.5158690214157104,0.3697929382324219,-0.31388401985168457,0.9958019852638245,0.5111764669418335,0.3697863221168518,-0.31388479471206665,0.9952903389930725,0.5070489645004272,0.370064377784729,-0.3139495253562927,0.9947300553321838,0.5376695394515991,0.3835333585739136,-0.20494838058948517,0.996952474117279,0.5027211904525757,0.37852463126182556,-0.2113826870918274,0.9952593445777893,0.5251882672309875,0.4051298499107361,-0.27312272787094116,0.9973660707473755,0.5123468637466431,0.40526244044303894,-0.2763262391090393,0.9967331290245056,0.5665456652641296,0.4945465624332428,-0.11469010263681412,0.9991530179977417,0.47265198826789856,0.4862993657588959,-0.11539699882268906,0.9992238879203796,0.5723159313201904,0.6263507008552551,-0.03202463686466217,0.9595608115196228,0.4595741629600525,0.6163073778152466,-0.05674287676811218,0.9824592471122742,0.5735828876495361,0.7497168779373169,-0.12278477102518082,0.9475806951522827,0.4604213535785675,0.732512891292572,-0.1506316363811493,0.9466747641563416,0.5748921632766724,0.7887246608734131,-0.15533365309238434,0.9150640368461609,0.4578064978122711,0.7602447867393494,-0.18081063032150269,0.9135700464248657,0.5683892369270325,0.7848994731903076,-0.1898927539587021,0.9205795526504517,0.46515369415283203,0.7578610777854919,-0.21344788372516632,0.9193223714828491,0.5653156042098999,0.7746158242225647,-0.13875457644462585,0.9220884442329407,0.4684452712535858,0.7477784156799316,-0.16584332287311554,0.9221085906028748,0.5429540276527405,0.7429935932159424,8.547241122869309e-06,0.9927180409431458,0.4884847402572632,0.7421682476997375,0.0003239710640627891,0.994141697883606,0.5408128499984741,0.9320479035377502,-0.031156133860349655,0.6257935166358948,0.49250486493110657,0.9334560036659241,-0.02228907309472561,0.6516860723495483,0.5416178703308105,1.0843693017959595,0.12593677639961243,0.17679549753665924,0.4995691478252411,1.1117550134658813,0.08492227643728256,0.20801885426044464,0.5392332077026367,1.1243945360183716,0.1364063024520874,0.19628849625587463,0.5024240612983704,1.13331937789917,0.09090235084295273,0.1742943525314331,0.5425500273704529,1.159220814704895,0.024260947480797768,0.148977592587471,0.50525963306427,1.1755127906799316,-0.0412713922560215,0.14938007295131683
