frame,nose_x,nose_y,nose_z,nose_v,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_v,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_v,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_v,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_v,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
0,0.5544982552528381,0.2026301771402359,-0.31540149450302124,0.9996262192726135,0.5599697828292847,0.18807025253772736,-0.3019397556781769,0.9991615414619446,0.5637465715408325,0.18828994035720825,-0.3019592761993408,0.9990733861923218,0.5673002600669861,0.1887962967157364,-0.3020099699497223,0.9993215203285217,0.5484374761581421,0.18840789794921875,-0.30088064074516296,0.9994986057281494,0.5438675284385681,0.18910233676433563,-0.3008992373943329,0.9994913935661316,0.5397986173629761,0.19041822850704193,-0.3009130656719208,0.9995697140693665,0.5729284286499023,0.19777317345142365,-0.19907809793949127,0.9983676671981812,0.5338891744613647,0.2009066492319107,-0.1942378431558609,0.9994007349014282,0.5611246824264526,0.22252529859542847,-0.2746647596359253,0.9995502829551697,0.5465229153633118,0.22471779584884644,-0.2734941840171814,0.9997471570968628,0.6033786535263062,0.3031136095523834,-0.10750480741262436,0.9996492862701416,0.5057191252708435,0.3041525185108185,-0.11041881144046783,0.9997637271881104,0.6171647310256958,0.43154245615005493,-0.014325390569865704,0.9143052697181702,0.48880535364151,0.4309840798377991,-0.04372163489460945,0.8345596194267273,0.6119800209999084,0.5519143342971802,-0.05826766416430473,0.8656178116798401,0.4896547794342041,0.5534127354621887,-0.10241399705410004,0.6751586198806763,0.6125903725624084,0.591308057308197,-0.07591849565505981,0.7906000018119812,0.48630863428115845,0.5933454036712646,-0.12407869100570679,0.6094446182250977,0.6059359312057495,0.587834358215332,-0.10779430717229843,0.7988297939300537,0.495354562997818,0.5904383063316345,-0.15331362187862396,0.6156435608863831,0.6029184460639954,0.5751641988754272,-0.07048153877258301,0.7822573184967041,0.498530775308609,0.5774869918823242,-0.11451674997806549,0.5989665985107422,0.5808240175247192,0.5578954219818115,0.0012123783817514777,0.999417245388031,0.5291742086410522,0.5575538277626038,-0.0012588242534548044,0.9995438456535339,0.590684175491333,0.7515879273414612,0.012705035507678986,0.9593507647514343,0.526859700679779,0.7470263838768005,0.01395148504525423,0.9908073544502258,0.5864276885986328,0.8909292221069336,0.18909884989261627,0.9740036725997925,0.527204692363739,0.8949558734893799,0.18764138221740723,0.9902521967887878,0.5778703689575195,0.9120720624923706,0.20068784058094025,0.9007904529571533,0.533855676651001,0.9127079248428345,0.19836576282978058,0.8642957806587219,0.6004742383956909,0.9576070308685303,0.08989031612873077,0.9705082178115845,0.5094629526138306,0.9504151940345764,0.08092579245567322,0.9806665182113647
1,0.5488526821136475,0.20394863188266754,-0.30247727036476135,0.9996614456176758,0.5537564754486084,0.18868613243103027,-0.2873867154121399,0.9992380738258362,0.5573893189430237,0.18865975737571716,-0.28743717074394226,0.999157726764679,0.5610975027084351,0.18900157511234283,-0.28748565912246704,0.9993815422058105,0.5428346395492554,0.19023428857326508,-0.28493422269821167,0.9995408654212952,0.5385069847106934,0.19131915271282196,-0.2849501967430115,0.9995322823524475,0.5346146821975708,0.1926724910736084,-0.28498563170433044,0.9996025562286377,0.5684599280357361,0.19987276196479797,-0.18270233273506165,0.9985191226005554,0.5294546484947205,0.20415183901786804,-0.1718963384628296,0.9994457960128784,0.5562536120414734,0.22257809340953827,-0.2623128890991211,0.9995937347412109,0.5424730777740479,0.224699467420578,-0.25926321744918823,0.9997706413269043,0.6005109548568726,0.3058585822582245,-0.11003854125738144,0.9996824860572815,0.5008500218391418,0.3118804693222046,-0.09283579140901566,0.9997830390930176,0.6126703023910522,0.43171393871307373,-0.056920796632766724,0.9222046732902527,0.4845100939273834,0.4404069185256958,-0.043353646993637085,0.8492212891578674,0.6084048748016357,0.5552704930305481,-0.13754065334796906,0.8778639435768127,0.486920028924942,0.5629122257232666,-0.1114145964384079,0.7028250694274902,0.6101600527763367,0.5961939692497253,-0.1808909773826599,0.8089435696601868,0.4839317202568054,0.6026254296302795,-0.15305456519126892,0.6395918130874634,0.6033982634544373,0.5935547947883606,-0.2150125801563263,0.8164476156234741,0.4920847415924072,0.6000725030899048,-0.18638953566551208,0.6455838680267334,0.599836528301239,0.5795535445213318,-0.1535094976425171,0.8008201122283936,0.4959785044193268,0.5863790512084961,-0.12835755944252014,0.6297906041145325,0.5790955424308777,0.5735254883766174,0.0011186926858499646,0.9994577169418335,0.5253138542175293,0.5720983743667603,-0.0011162087321281433,0.9995745420455933,0.5854134559631348,0.7576779723167419,0.0006011079531162977,0.9624043703079224,0.521366536617279,0.7528517842292786,0.013586074113845825,0.9910743236541748,0.5800246000289917,0.8957691788673401,0.22941407561302185,0.9739465713500977,0.5215643644332886,0.8935613632202148,0.21770858764648438,0.989877462387085,0.5709772109985352,0.9179605841636658,0.24604037404060364,0.8978116512298584,0.5286555886268616,0.9114964008331299,0.23151271045207977,0.865467369556427,0.5978635549545288,0.959963321685791,0.13495796918869019,0.969119668006897,0.5071163773536682,0.9552002549171448,0.11165751516819,0.9800533056259155
2,0.5479795932769775,0.20641402900218964,-0.3241439461708069,0.9996926188468933,0.5530484318733215,0.19048726558685303,-0.3148101270198822,0.9993047714233398,0.5570958852767944,0.1902872920036316,-0.31478351354599,0.9992311000823975,0.5606302618980408,0.19055669009685516,-0.3147106170654297,0.9994320273399353,0.541296124458313,0.1928926408290863,-0.3113168179988861,0.9995782375335693,0.5380851030349731,0.19435429573059082,-0.3113876283168793,0.9995689988136292,0.5340010523796082,0.19617320597171783,-0.3115454316139221,0.9996324181556702,0.5663444399833679,0.20075495541095734,-0.20341508090496063,0.9986488819122314,0.5293523669242859,0.20812676846981049,-0.18743406236171722,0.9994866847991943,0.5567289590835571,0.22456836700439453,-0.2769642770290375,0.9996315836906433,0.541277289390564,0.2267145961523056,-0.2707461714744568,0.9997910857200623,0.599383533000946,0.30622565746307373,-0.1316552460193634,0.9997103810310364,0.4998024106025696,0.3125459551811218,-0.12229013442993164,0.9998015761375427,0.6141084432601929,0.43551114201545715,-0.08787108957767487,0.9289886355400085,0.48321017622947693,0.4484044015407562,-0.09366096556186676,0.862770676612854,0.6066809892654419,0.5589505434036255,-0.18869593739509583,0.8883798122406006,0.48181429505348206,0.5731992125511169,-0.18598420917987823,0.7282191514968872,0.6077497005462646,0.5982118248939514,-0.22441831231117249,0.824485719203949,0.47865039110183716,0.6104438900947571,-0.21919956803321838,0.6675541996955872,0.6002382040023804,0.5956442356109619,-0.25788775086402893,0.831371009349823,0.488095760345459,0.6077060103416443,-0.25281375646591187,0.6732562780380249,0.596553385257721,0.5835266709327698,-0.20330099761486053,0.8164627552032471,0.4917084276676178,0.5949378609657288,-0.20139345526695251,0.6581681966781616,0.5775985717773438,0.5775050520896912,0.001608508639037609,0.9994848370552063,0.5236871242523193,0.5769748687744141,-0.0016269631450995803,0.9996013641357422,0.5840455889701843,0.7606449723243713,0.020150084048509598,0.9650349020957947,0.5205061435699463,0.7536125779151917,0.02442607842385769,0.9913819432258606,0.5761848092079163,0.8932151198387146,0.25610366463661194,0.9745323061943054,0.5202823877334595,0.8939096927642822,0.22938840091228485,0.9897018671035767,0.5682026147842407,0.9135944843292236,0.27179086208343506,0.8993327021598816,0.5268414616584778,0.9116522073745728,0.24279837310314178,0.8678810596466064,0.5943387746810913,0.9605363011360168,0.16054311394691467,0.9692735075950623,0.507060706615448,0.9573968648910522,0.12146049737930298,0.9797460436820984
3,0.546112060546875,0.2081565260887146,-0.2804524302482605,0.9997207522392273,0.552324116230011,0.1927284598350525,-0.2674977481365204,0.9993649125099182,0.5564828515052795,0.1928299516439438,-0.26752179861068726,0.9992973208427429,0.560545802116394,0.193159818649292,-0.2675246596336365,0.9994779229164124,0.5399221777915955,0.1939358413219452,-0.26435890793800354,0.9996113777160645,0.5360137224197388,0.1948757767677307,-0.2643793821334839,0.9996013045310974,0.5333617925643921,0.19605430960655212,-0.2644253373146057,0.9996586441993713,0.5657972693443298,0.20341716706752777,-0.1688123196363449,0.9987657070159912,0.5298631191253662,0.20686782896518707,-0.1554330289363861,0.9995216131210327,0.5549100637435913,0.22669532895088196,-0.24204084277153015,0.9996652007102966,0.538514256477356,0.22781221568584442,-0.23798653483390808,0.9998087882995605,0.5991858839988708,0.3058640956878662,-0.1065027266740799,0.9997357130050659,0.4992881715297699,0.31079426407814026,-0.08362456411123276,0.9998180270195007,0.6122623682022095,0.43553784489631653,-0.07205986976623535,0.9350581169128418,0.48292475938796997,0.443051815032959,-0.04777911305427551,0.8745754361152649,0.6056517362594604,0.5609009265899658,-0.1758749634027481,0.8981684446334839,0.4789280891418457,0.566051721572876,-0.14878106117248535,0.752138078212738,0.6070404052734375,0.5985838770866394,-0.20679764449596405,0.8393328189849854,0.47149428725242615,0.603053629398346,-0.19137176871299744,0.6948817372322083,0.5999784469604492,0.5951706171035767,-0.23958687484264374,0.8455710411071777,0.4815332889556885,0.6014886498451233,-0.22847780585289001,0.7002512812614441,0.5964783430099487,0.5845546722412109,-0.1896643340587616,0.8314065933227539,0.48618000745773315,0.5899108648300171,-0.16554494202136993,0.6860498189926147,0.5777789354324341,0.578876256942749,-0.0003902165626641363,0.9995121955871582,0.522233784198761,0.5769501328468323,0.0003883763565681875,0.9996266961097717,0.5835025906562805,0.7618474364280701,0.011078258976340294,0.9675168395042419,0.5167495012283325,0.7517073154449463,0.023154612630605698,0.9916537404060364,0.5770322680473328,0.8959296345710754,0.22586527466773987,0.9750470519065857,0.5184935927391052,0.8963807225227356,0.2067294418811798,0.9896018505096436,0.5696278214454651,0.9160869121551514,0.24346879124641418,0.8990578651428223,0.52720707654953,0.9145594835281372,0.2177257239818573,0.8717011213302612,0.5964556932449341,0.9641386270523071,0.1273813098669052,0.9689847826957703,0.504445493221283,0.9549020528793335,0.10316494852304459,0.9796070456504822
4,0.5472008585929871,0.20838406682014465,-0.26399797201156616,0.9997450113296509,0.553015947341919,0.19296938180923462,-0.25056329369544983,0.9994159936904907,0.5572407841682434,0.19297440350055695,-0.2506023347377777,0.9993537068367004,0.5604995489120483,0.19331209361553192,-0.25062084197998047,0.999515950679779,0.5405882596969604,0.19406504929065704,-0.24903467297554016,0.9996381402015686,0.5364341735839844,0.19492480158805847,-0.24903349578380585,0.9996265769004822,0.5326786041259766,0.19616182148456573,-0.24906370043754578,0.9996780157089233,0.5658587217330933,0.20329153537750244,-0.15319862961769104,0.9988651871681213,0.5290328860282898,0.20631395280361176,-0.14728187024593353,0.9995482563972473,0.5562739968299866,0.22710277140140533,-0.22634609043598175,0.999694287776947,0.539562463760376,0.22840897738933563,-0.2244863510131836,0.9998235106468201,0.599368691444397,0.30543410778045654,-0.09490524977445602,0.9997583031654358,0.4987284243106842,0.3097754716873169,-0.08053229004144669,0.9998306035995483,0.6115893125534058,0.4342246949672699,-0.06142721697688103,0.9404478073120117,0.4811249375343323,0.44523659348487854,-0.0507596954703331,0.8850038051605225,0.605898916721344,0.5603157877922058,-0.16785624623298645,0.9070450067520142,0.4770243167877197,0.5706906914710999,-0.14376769959926605,0.7724222540855408,0.6081362962722778,0.5983665585517883,-0.19977861642837524,0.852846086025238,0.46857500076293945,0.6079065203666687,-0.18647165596485138,0.7175577878952026,0.6012669801712036,0.5950344204902649,-0.23201461136341095,0.858527421951294,0.47953397035598755,0.6069526076316833,-0.22119657695293427,0.7227101922035217,0.5976709723472595,0.5853593349456787,-0.18290893733501434,0.8451705574989319,0.4843772053718567,0.5949673652648926,-0.16073916852474213,0.7093756794929504,0.5769659280776978,0.5817230343818665,-0.0005791522562503815,0.9995344877243042,0.5199347138404846,0.5795851349830627,0.0005949977785348892,0.9996452331542969,0.5843476057052612,0.7645848393440247,0.016398346051573753,0.9695236682891846,0.5159581899642944,0.7530023455619812,0.03662882372736931,0.9916744828224182,0.5772609114646912,0.9006472826004028,0.22400200366973877,0.9750205278396606,0.5187662839889526,0.8999579548835754,0.21366479992866516,0.9888915419578552,0.5694776773452759,0.9208337664604187,0.2396220713853836,0.8977681398391724,0.5275969505310059,0.9173344373703003,0.2248462736606598,0.8727616667747498,0.5970204472541809,0.9654073715209961,0.11431561410427094,0.967567503452301,0.5073873400688171,0.9534681439399719,0.11709897220134735,0.9780997633934021
5,0.5457587838172913,0.2090836465358734,-0.2734939455986023,0.9997661113739014,0.5518501996994019,0.19360345602035522,-0.260860413312912,0.9994591474533081,0.5562068819999695,0.19351442158222198,-0.26089388132095337,0.9994017481803894,0.5593418478965759,0.1938290297985077,-0.26090294122695923,0.9995473027229309,0.5390705466270447,0.19474934041500092,-0.2585394084453583,0.9996591806411743,0.5349498391151428,0.19562320411205292,-0.25854718685150146,0.9996458888053894,0.531088650226593,0.19695945084095,-0.25857192277908325,0.9996916651725769,0.56487637758255,0.20351217687129974,-0.16438473761081696,0.998949408531189,0.527881920337677,0.20700037479400635,-0.15490052103996277,0.9995651245117188,0.5550835132598877,0.22794999182224274,-0.23600339889526367,0.9997192025184631,0.5381549596786499,0.22926466166973114,-0.233075812458992,0.9998356103897095,0.6000865697860718,0.30507245659828186,-0.10494885593652725,0.9997787475585938,0.49859675765037537,0.3098441958427429,-0.08252561837434769,0.99984210729599,0.611531138420105,0.4334143400192261,-0.06872539967298508,0.9453549385070801,0.4806252419948578,0.4442690908908844,-0.04754945635795593,0.8942345976829529,0.6068097352981567,0.5589926838874817,-0.1720297485589981,0.9149506092071533,0.4754336476325989,0.5697567462921143,-0.13588255643844604,0.7906104922294617,0.6099666357040405,0.5978742837905884,-0.20535719394683838,0.8648408055305481,0.46710404753685,0.60725998878479,-0.17404335737228394,0.737820565700531,0.602495551109314,0.5946544408798218,-0.2378535270690918,0.8700137734413147,0.47806066274642944,0.6050118207931519,-0.20936799049377441,0.7427680492401123,0.5987898707389832,0.5846880674362183,-0.186494380235672,0.8573324084281921,0.4824482798576355,0.5936617851257324,-0.15241718292236328,0.730208158493042,0.5763907432556152,0.5815312266349792,-0.001884031342342496,0.9995573163032532,0.5180968642234802,0.5791400074958801,0.0018993628909811378,0.9996638894081116,0.5849000215530396,0.7644959092140198,0.026210054755210876,0.9713536500930786,0.5177024006843567,0.7508118748664856,0.047537703067064285,0.9917336702346802,0.5801452398300171,0.8987455368041992,0.21646849811077118,0.9754502773284912,0.5199028849601746,0.8962143063545227,0.22654969990253448,0.9885643124580383,0.571246325969696,0.920005738735199,0.22947561740875244,0.8976802229881287,0.5281480550765991,0.9145820736885071,0.23799678683280945,0.8758858442306519,0.5975043773651123,0.9630240797996521,0.11320452392101288,0.9672425389289856,0.5077934265136719,0.9536824822425842,0.13278120756149292,0.977584183216095
6,0.5447635650634766,0.20922350883483887,-0.24932393431663513,0.9997842311859131,0.5504522323608398,0.1939026564359665,-0.23661069571971893,0.9994936585426331,0.5547844767570496,0.1937738060951233,-0.2366420477628708,0.9994409680366516,0.5582481026649475,0.1939372569322586,-0.2366555631160736,0.9995712637901306,0.5381836295127869,0.19502319395542145,-0.23485536873340607,0.9996727705001831,0.5342138409614563,0.19591191411018372,-0.23485751450061798,0.9996582269668579,0.5305060744285583,0.19725815951824188,-0.2348824292421341,0.9996987581253052,0.5634223222732544,0.20322798192501068,-0.14105385541915894,0.9990168809890747,0.5275189280509949,0.20730724930763245,-0.1338891237974167,0.9995714426040649,0.5540934205055237,0.22833456099033356,-0.21202917397022247,0.9997406005859375,0.5375890731811523,0.2295660674571991,-0.20983974635601044,0.9998450875282288,0.5992656350135803,0.304891437292099,-0.08090274035930634,0.9997974038124084,0.4987361431121826,0.3099839985370636,-0.06925137341022491,0.9998515844345093,0.6112871170043945,0.43227285146713257,-0.04140908643603325,0.9495376944541931,0.48091474175453186,0.44361910223960876,-0.039747852832078934,0.9026380181312561,0.6086216568946838,0.5586327314376831,-0.13609829545021057,0.9219738841056824,0.4772833287715912,0.5691033005714417,-0.12192855775356293,0.8064893484115601,0.6121834516525269,0.5970085859298706,-0.16758720576763153,0.8754664063453674,0.47026124596595764,0.6070082187652588,-0.15402095019817352,0.7552717328071594,0.6047383546829224,0.593979001045227,-0.20026011765003204,0.8802065849304199,0.4797862470149994,0.6044018864631653,-0.18617917597293854,0.7600143551826477,0.6010376214981079,0.583939790725708,-0.15042392909526825,0.8681315183639526,0.48384302854537964,0.5927289724349976,-0.13717307150363922,0.7480606436729431,0.5757317543029785,0.5809320211410522,-0.001389583689160645,0.9995790719985962,0.5177130103111267,0.5788096785545349,0.0013984062243252993,0.9996792674064636,0.5845717787742615,0.7636915445327759,0.025518745183944702,0.9731147289276123,0.518955409526825,0.7514761090278625,0.037901416420936584,0.9917386770248413,0.5809017419815063,0.8969969749450684,0.21406343579292297,0.9756802320480347,0.5210529565811157,0.8946533203125,0.21882526576519012,0.9880542755126953,0.571702241897583,0.9178398251533508,0.2264987975358963,0.8961177468299866,0.5281400680541992,0.9128691554069519,0.2307581901550293,0.8752278685569763,0.5971062779426575,0.9631500840187073,0.11804940551519394,0.9667862057685852,0.5090838670730591,0.9540350437164307,0.12307977676391602,0.9767048358917236
7,0.5427669286727905,0.20902368426322937,-0.24983882904052734,0.9998012185096741,0.5489389896392822,0.19405190646648407,-0.23687919974327087,0.9995272159576416,0.5534048676490784,0.19400256872177124,-0.23691053688526154,0.999478816986084,0.5572808384895325,0.19413495063781738,-0.23692743480205536,0.9995955228805542,0.5365930199623108,0.19499672949314117,-0.23500271141529083,0.9996873140335083,0.5324955582618713,0.19586582481861115,-0.23500177264213562,0.9996719360351562,0.5292606353759766,0.19708368182182312,-0.2350216656923294,0.9997075796127319,0.5628604888916016,0.20352919399738312,-0.14076736569404602,0.9990826845169067,0.5263364911079407,0.20747821033000946,-0.1329316347837448,0.9995800852775574,0.5523680448532104,0.2284071147441864,-0.21239297091960907,0.9997606873512268,0.5354197025299072,0.22941718995571136,-0.21003305912017822,0.9998543858528137,0.5978614687919617,0.3050976097583771,-0.08060206472873688,0.999813973903656,0.4981358051300049,0.31036248803138733,-0.0679546594619751,0.9998595118522644,0.6110836267471313,0.4322372078895569,-0.04024040699005127,0.9532458782196045,0.48078233003616333,0.44377896189689636,-0.03835427388548851,0.9097393751144409,0.6104673147201538,0.5615318417549133,-0.13123676180839539,0.9280750155448914,0.4773070812225342,0.5702112317085266,-0.11868388950824738,0.8198333978652954,0.6141350865364075,0.5998767018318176,-0.16180965304374695,0.8846585154533386,0.4706381857395172,0.6084566712379456,-0.1492358148097992,0.7695658802986145,0.6067391633987427,0.5973091721534729,-0.19470945000648499,0.8890255093574524,0.47950753569602966,0.6059051752090454,-0.1807778775691986,0.7741913199424744,0.6031725406646729,0.5874789357185364,-0.14565283060073853,0.8774679899215698,0.4834509789943695,0.5939139723777771,-0.13373978435993195,0.7628179788589478,0.5758246183395386,0.5824102759361267,-0.0012219228083267808,0.9995999336242676,0.5170248746871948,0.5814047455787659,0.0012251390144228935,0.999692976474762,0.5848560333251953,0.7645077109336853,0.025125950574874878,0.9748640060424805,0.518018364906311,0.7539351582527161,0.041783638298511505,0.991823673248291,0.5819828510284424,0.8972344398498535,0.21929395198822021,0.9760681390762329,0.5211283564567566,0.8937874436378479,0.23249009251594543,0.9877704977989197,0.5722413659095764,0.9174611568450928,0.23257577419281006,0.8945258259773254,0.5283272862434387,0.9120175838470459,0.24561722576618195,0.8759972453117371,0.5972594022750854,0.9639002680778503,0.1260366439819336,0.9665735363960266,0.5081723928451538,0.9563896059989929,0.1392722725868225,0.9762217402458191
8,0.5417361855506897,0.21015235781669617,-0.2584696412086487,0.9998157620429993,0.5478612184524536,0.1949053704738617,-0.24612781405448914,0.9995547533035278,0.5523166060447693,0.19494645297527313,-0.24616031348705292,0.9995101094245911,0.5564216375350952,0.195072740316391,-0.24618391692638397,0.9996146559715271,0.5355347990989685,0.1958858221769333,-0.24405710399150848,0.9996976852416992,0.5313425064086914,0.19682647287845612,-0.24405750632286072,0.9996810555458069,0.5282775163650513,0.19808870553970337,-0.244075745344162,0.9997125864028931,0.5624050498008728,0.20431172847747803,-0.14873264729976654,0.9991378784179688,0.5257646441459656,0.20834939181804657,-0.1397741287946701,0.999583899974823,0.5513578653335571,0.22940987348556519,-0.22000178694725037,0.9997777342796326,0.5345380902290344,0.23056305944919586,-0.2173478603363037,0.9998618960380554,0.5980086326599121,0.30521315336227417,-0.084348164498806,0.9998286962509155,0.49800094962120056,0.3112594187259674,-0.06997848302125931,0.9998665452003479,0.6114622354507446,0.4322293996810913,-0.04208754375576973,0.9563382267951965,0.4802444875240326,0.4442768096923828,-0.03697127103805542,0.9160314202308655,0.6111999154090881,0.5624195337295532,-0.13143210113048553,0.93305504322052,0.4772605001926422,0.5722130537033081,-0.11603529751300812,0.8311124444007874,0.6141144037246704,0.6005446314811707,-0.16186290979385376,0.892025887966156,0.4711303114891052,0.6103464365005493,-0.14620056748390198,0.7811299562454224,0.6074377298355103,0.5981140732765198,-0.19501689076423645,0.8960903882980347,0.47995296120643616,0.6078766584396362,-0.17771050333976746,0.7857120633125305,0.6041395664215088,0.5883827805519104,-0.14599576592445374,0.8848389387130737,0.4834972023963928,0.5960103869438171,-0.13112682104110718,0.7748686075210571,0.5763953328132629,0.5834653973579407,-0.0014883389230817556,0.9996175765991211,0.5171259641647339,0.5834544897079468,0.0014892243780195713,0.9997045993804932,0.5855852365493774,0.7629077434539795,0.031234806403517723,0.9765372276306152,0.5172865390777588,0.7546235918998718,0.051153283566236496,0.9919807314872742,0.5833072066307068,0.8994680643081665,0.23519089818000793,0.9766761064529419,0.5215237736701965,0.8954810500144958,0.24634309113025665,0.9877256155014038,0.5735068917274475,0.9189785718917847,0.249348446726799,0.8934698700904846,0.5286129713058472,0.9136680364608765,0.2600557506084442,0.8778647184371948,0.5981427431106567,0.9654425978660583,0.14192244410514832,0.9668416976928711,0.5083374977111816,0.9585326910018921,0.15303754806518555,0.9761794805526733
9,0.5411246418952942,0.21021668612957,-0.27150875329971313,0.99982750415802,0.5473600029945374,0.19491858780384064,-0.2588360607624054,0.9995753765106201,0.5519074201583862,0.19496677815914154,-0.25886857509613037,0.9995342493057251,0.5560768842697144,0.19505394995212555,-0.25889500975608826,0.9996278285980225,0.5348396301269531,0.1958451122045517,-0.25666847825050354,0.9997027516365051,0.5306426286697388,0.19682544469833374,-0.25667423009872437,0.9996840953826904,0.5277122259140015,0.1980670690536499,-0.25669336318969727,0.9997119307518005,0.5622034668922424,0.2040906697511673,-0.16004502773284912,0.9991855025291443,0.5254498720169067,0.20826083421707153,-0.1508062332868576,0.9995795488357544,0.5509482026100159,0.229420468211174,-0.23299071192741394,0.9997924566268921,0.5339651703834534,0.23076167702674866,-0.23001877963542938,0.9998676180839539,0.5990606546401978,0.30525076389312744,-0.09068918228149414,0.9998413920402527,0.49860262870788574,0.31207990646362305,-0.07681654393672943,0.9998724460601807,0.612598180770874,0.4346815347671509,-0.04700664058327675,0.9593150615692139,0.48117342591285706,0.4467222988605499,-0.03864916414022446,0.9211134910583496,0.6111771464347839,0.5659917593002319,-0.14192359149456024,0.9375098943710327,0.47718876600265503,0.5742631554603577,-0.11822762340307236,0.8411285877227783,0.6137276291847229,0.603607177734375,-0.17451980710029602,0.8986337780952454,0.47069215774536133,0.612790584564209,-0.14819183945655823,0.7915316820144653,0.6075457334518433,0.6018837690353394,-0.20825760066509247,0.9023982882499695,0.4793310761451721,0.6104112863540649,-0.18003962934017181,0.7961024641990662,0.6043033003807068,0.5925424098968506,-0.15693828463554382,0.8914164900779724,0.48326951265335083,0.5978021621704102,-0.13349434733390808,0.7857388257980347,0.5766240954399109,0.5854132771492004,-0.003453729208558798,0.9996286034584045,0.5172396898269653,0.5851685404777527,0.0034468811936676502,0.9997129440307617,0.5839859247207642,0.7606903314590454,0.037342511117458344,0.9780305027961731,0.5162242650985718,0.7563061118125916,0.05999298021197319,0.9921197295188904,0.5839374661445618,0.8983531594276428,0.25506487488746643,0.9771564602851868,0.5223973989486694,0.8956170082092285,0.26113298535346985,0.9877382516860962,0.5752335786819458,0.9173734784126282,0.2704619765281677,0.8908323049545288,0.5298157930374146,0.913726270198822,0.27532413601875305,0.8806989192962646,0.5969402194023132,0.9641445875167847,0.16250072419643402,0.9669163227081299,0.5077307820320129,0.9597737789154053,0.16830623149871826,0.9762296676635742
