frame,landmark_index,x,y,z,visibility
0,31,0.5300372242927551,0.6629403829574585,0.08908630907535553,0.3651019334793091
0,32,0.5093560218811035,0.6459930539131165,0.0041164071299135685,0.3047903776168823
1,0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0
1,2,0.0,0.0,0.0,0.0
1,3,0.0,0.0,0.0,0.0
1,4,0.0,0.0,0.0,0.0
1,5,0.0,0.0,0.0,0.0
1,6,0.0,0.0,0.0,0.0
1,7,0.0,0.0,0.0,0.0
1,8,0.0,0.0,0.0,0.0
1,9,0.0,0.0,0.0,0.0
1,10,0.0,0.0,0.0,0.0
1,11,0.0,0.0,0.0,0.0
1,12,0.0,0.0,0.0,0.0
1,13,0.0,0.0,0.0,0.0
1,14,0.0,0.0,0.0,0.0
1,15,0.0,0.0,0.0,0.0
1,16,0.0,0.0,0.0,0.0
1,17,0.0,0.0,0.0,0.0
1,18,0.0,0.0,0.0,0.0
1,19,0.0,0.0,0.0,0.0
1,20,0.0,0.0,0.0,0.0
1,21,0.0,0.0,0.0,0.0
1,22,0.0,0.0,0.0,0.0
1,23,0.0,0.0,0.0,0.0
1,24,0.0,0.0,0.0,0.0
1,25,0.0,0.0,0.0,0.0
1,26,0.0,0.0,0.0,0.0
1,27,0.0,0.0,0.0,0.0
1,28,0.0,0.0,0.0,0.0
1,29,0.0,0.0,0.0,0.0
1,30,0.0,0.0,0.0,0.0
1,31,0.0,0.0,0.0,0.0
1,32,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0
2,1,0.0,0.0,0.0,0.0
2,2,0.0,0.0,0.0,0.0
2,3,0.0,0.0,0.0,0.0
2,4,0.0,0.0,0.0,0.0
2,5,0.0,0.0,0.0,0.0
2,6,0.0,0.0,0.0,0.0
2,7,0.0,0.0,0.0,0.0
2,8,0.0,0.0,0.0,0.0
2,9,0.0,0.0,0.0,0.0
2,10,0.0,0.0,0.0,0.0
2,11,0.0,0.0,0.0,0.0
2,12,0.0,0.0,0.0,0.0
2,13,0.0,0.0,0.0,0.0
2,14,0.0,0.0,0.0,0.0
2,15,0.0,0.0,0.0,0.0
2,16,0.0,0.0,0.0,0.0
2,17,0.0,0.0,0.0,0.0
2,18,0.0,0.0,0.0,0.0
2,19,0.0,0.0,0.0,0.0
2,20,0.0,0.0,0.0,0.0
2,21,0.0,0.0,0.0,0.0
2,22,0.0,0.0,0.0,0.0
2,23,0.0,0.0,0.0,0.0
2,24,0.0,0.0,0.0,0.0
2,25,0.0,0.0,0.0,0.0
2,26,0.0,0.0,0.0,0.0
2,27,0.0,0.0,0.0,0.0
2,28,0.0,0.0,0.0,0.0
2,29,0.0,0.0,0.0,0.0
2,30,0.0,0.0,0.0,0.0
2,31,0.0,0.0,0.0,0.0
2,32,0.0,0.0,0.0,0.0
3,0,0.5576493740081787,0.6706968545913696,-0.33286669850349426,0.9757142066955566
3,1,0.5566511750221252,0.7047207355499268,-0.3087087571620941,0.9782707691192627
3,2,0.551171064376831,0.7040697336196899,-0.3089226484298706,0.9756979942321777
3,3,0.5455896854400635,0.70316082239151,-0.30919599533081055,0.9812478423118591
3,4,0.5757856369018555,0.7035626173019409,-0.31853756308555603,0.9724763631820679
3,5,0.587271511554718,0.6899170875549316,-0.31877508759498596,0.9649280309677124
3,6,0.603249192237854,0.6887590289115906,-0.31928306818008423,0.9728026390075684
3,7,0.5524424910545349,0.6671900153160095,-0.15394245088100433,0.9774311184883118
3,8,0.6146418452262878,0.6599282622337341,-0.1916166990995407,0.9708501100540161
3,9,0.5526111125946045,0.6208792328834534,-0.27278172969818115,0.9793722629547119
3,10,0.5784979462623596,0.6183357238769531,-0.2845717668533325,0.9785686135292053
3,11,0.4885839819908142,0.4480622410774231,-0.11283932626247406,0.994795560836792
3,12,0.7323241829872131,0.38162171840667725,-0.13338172435760498,0.9912617206573486
3,13,0.3965288996696472,0.3431609272956848,-0.4060375690460205,0.8962557315826416
3,14,0.7523450255393982,0.20599502325057983,-0.3450416326522827,0.8473445177078247
3,15,0.3622124195098877,0.610991358757019,-0.7071841359138489,0.89546138048172
3,16,0.6794525980949402,0.5601654648780823,-0.4697437584400177,0.8095654249191284
3,17,0.34741994738578796,0.6602442860603333,-0.7625266909599304,0.8708032965660095
3,18,0.6588703989982605,0.6493618488311768,-0.507637619972229,0.7485804557800293
3,19,0.3571910560131073,0.6880769729614258,-0.7383497357368469,0.8711668252944946
3,20,0.6510171890258789,0.6933091878890991,-0.43742477893829346,0.7569658160209656
3,21,0.3732838034629822,0.6647138595581055,-0.7089424133300781,0.8648015260696411
3,22,0.6497976779937744,0.6723059415817261,-0.4497685134410858,0.753756046295166
3,23,0.47660917043685913,-0.16889703273773193,-0.027922965586185455,0.913959801197052
3,24,0.6297537684440613,-0.22309309244155884,0.029399629682302475,0.9198417663574219
3,25,0.4431634247303009,-0.6059420108795166,0.21028470993041992,0.7203558683395386
3,26,0.589373767375946,-0.6834139823913574,0.17228028178215027,0.4957810342311859
3,27,0.422638475894928,-0.9673242568969727,0.6492903232574463,0.41302335262298584
3,28,0.5770768523216248,-1.096592903137207,0.5153919458389282,0.25166964530944824
3,29,0.41796866059303284,-1.0181598663330078,0.6847783327102661,0.2687000632286072
3,30,0.5777562260627747,-1.1456949710845947,0.5459499359130859,0.23337675631046295
3,31,0.40932074189186096,-1.1051329374313354,0.45418500900268555,0.32878515124320984
3,32,0.536163866519928,-1.2585036754608154,0.2577093243598938,0.2746105492115021
4,0,0.590398907661438,0.674164891242981,-0.2628786563873291,0.9753634333610535
4,1,0.5682596564292908,0.7080577611923218,-0.23861201107501984,0.9777953028678894
4,2,0.5613375306129456,0.705591082572937,-0.2386934757232666,0.9753879904747009
4,3,0.5560924410820007,0.70390784740448,-0.2388123869895935,0.9812147617340088
4,4,0.5960238575935364,0.715053379535675,-0.22969339787960052,0.9717212915420532
4,5,0.6036512851715088,0.7126219868659973,-0.22962410748004913,0.9640671610832214
4,6,0.6136231422424316,0.7134662866592407,-0.23014485836029053,0.972316324710846
4,7,0.5604590177536011,0.6673835515975952,-0.09033410996198654,0.9771862626075745
4,8,0.6234356760978699,0.6792725920677185,-0.040327757596969604,0.9701447486877441
4,9,0.5773538947105408,0.6236363649368286,-0.20867598056793213,0.9767052531242371
4,10,0.6077336668968201,0.6215196847915649,-0.19574344158172607,0.9758440256118774
4,11,0.4888145625591278,0.4480782747268677,-0.06615769118070602,0.9925824999809265
4,12,0.7313741445541382,0.39401164650917053,0.001295499736443162,0.9890056252479553
4,13,0.3959459066390991,0.38469672203063965,-0.4148978590965271,0.8885350227355957
4,14,0.7461714148521423,0.28974995017051697,-0.15338896214962006,0.8448667526245117
4,15,0.35207146406173706,0.6312767863273621,-0.7071818709373474,0.8797946572303772
4,16,0.6466622948646545,0.5957723259925842,-0.19749756157398224,0.7913203239440918
4,17,0.3386947810649872,0.6709834337234497,-0.7595720291137695,0.84629225730896
4,18,0.618911623954773,0.6686654686927795,-0.22740313410758972,0.7204150557518005
4,19,0.3467126786708832,0.6898595690727234,-0.7345775365829468,0.846773624420166
4,20,0.6221697926521301,0.6984878778457642,-0.15332278609275818,0.7288620471954346
4,21,0.35593605041503906,0.6723464131355286,-0.7089005708694458,0.8420208692550659
4,22,0.6200286149978638,0.6664724349975586,-0.1782335489988327,0.7258172035217285
4,23,0.4892488420009613,-0.182942733168602,-0.044744014739990234,0.8418945670127869
4,24,0.6457655429840088,-0.22407591342926025,0.04660782963037491,0.8534303307533264
4,25,0.47100603580474854,-0.6633737683296204,-0.01128445565700531,0.6498015522956848
4,26,0.6084806323051453,-0.6959680914878845,0.04471132531762123,0.44818347692489624
4,27,0.4338592290878296,-1.0446317195892334,0.2398020625114441,0.3718000650405884
4,28,0.601768434047699,-1.1509215831756592,0.18465398252010345,0.22661404311656952
4,29,0.4228396713733673,-1.0956543684005737,0.25261813402175903,0.24190057814121246
4,30,0.6033176183700562,-1.2067532539367676,0.18860721588134766,0.2101878523826599
4,31,0.4323135018348694,-1.1712335348129272,-0.018849115818738937,0.2960110902786255
4,32,0.5779926180839539,-1.3094987869262695,-0.1262723207473755,0.24730078876018524
5,0,0.5852521657943726,0.696479082107544,-0.25916698575019836,0.9758414626121521
5,1,0.5675562024116516,0.7126482725143433,-0.22357361018657684,0.9783912897109985
5,2,0.5609169006347656,0.7079640626907349,-0.22371071577072144,0.9762987494468689
5,3,0.5558950304985046,0.7047706246376038,-0.22371143102645874,0.9817091822624207
5,4,0.5937919020652771,0.7218013405799866,-0.23191629350185394,0.9721970558166504
5,5,0.6018849015235901,0.7215541005134583,-0.2319122850894928,0.9651898741722107
5,6,0.6123323440551758,0.7211959362030029,-0.23253725469112396,0.9729874134063721
5,7,0.5599796175956726,0.6682979464530945,-0.02557995356619358,0.9782102704048157
5,8,0.6237581372261047,0.6849821209907532,-0.057747870683670044,0.9714345335960388
5,9,0.5769979357719421,0.6203310489654541,-0.18711578845977783,0.9766910672187805
5,10,0.603257417678833,0.6153274178504944,-0.1965303122997284,0.9760183691978455
5,11,0.47822436690330505,0.43991896510124207,0.03635355085134506,0.9907463192939758
5,12,0.7239993214607239,0.39301154017448425,-0.03639461472630501,0.9873084425926208
5,13,0.3959777057170868,0.35970398783683777,-0.35796838998794556,0.878707230091095
5,14,0.7133327126502991,0.2712949216365814,-0.5280004739761353,0.8557321429252625
5,15,0.3430204689502716,0.6251022815704346,-0.7458537220954895,0.8807944655418396
5,16,0.6249707341194153,0.618111789226532,-0.8965787887573242,0.8071678876876831
5,17,0.3221583068370819,0.6714076995849609,-0.8203988075256348,0.8418154716491699
5,18,0.6086506247520447,0.6898103952407837,-0.9863505959510803,0.7373008728027344
5,19,0.3297771215438843,0.6918799877166748,-0.8000563979148865,0.8417851328849792
5,20,0.6142882108688354,0.7072398662567139,-0.9338390231132507,0.7447671294212341
5,21,0.34011179208755493,0.6730591058731079,-0.7560494542121887,0.8395185470581055
5,22,0.6084433794021606,0.6853306889533997,-0.8910515904426575,0.7418366074562073
5,23,0.4837999939918518,-0.2290300726890564,-0.013990617357194424,0.7772873640060425
5,24,0.6443274617195129,-0.24959009885787964,0.016453851014375687,0.7914806008338928
5,25,0.4663622975349426,-0.7172769904136658,-0.028674092143774033,0.5862524509429932
5,26,0.6128583550453186,-0.7294725775718689,-0.11320439726114273,0.40497785806655884
5,27,0.45363521575927734,-1.1640483140945435,0.20671743154525757,0.33464017510414124
5,28,0.6086503863334656,-1.188935399055481,-0.0006275714258663356,0.20398402214050293
5,29,0.4492134749889374,-1.2195378541946411,0.21134960651397705,0.21772785484790802
5,30,0.6138755679130554,-1.2493146657943726,-0.0011642813915386796,0.18921299278736115
5,31,0.4642266631126404,-1.315653920173645,-0.09649551659822464,0.2664487957954407
5,32,0.5766549706459045,-1.3369388580322266,-0.3546537756919861,0.2226201295852661
6,0,0.5616433620452881,0.6953619718551636,-0.3306398391723633,0.969748318195343
6,1,0.5464057922363281,0.7101060748100281,-0.2766120731830597,0.9746139645576477
6,2,0.5377727746963501,0.705024242401123,-0.2770163416862488,0.9730460047721863
6,3,0.5316315293312073,0.7014868855476379,-0.27711471915245056,0.9785310626029968
6,4,0.5737437009811401,0.7202702760696411,-0.2948400378227234,0.9674065709114075
6,5,0.5814699530601501,0.7190344929695129,-0.29491713643074036,0.9612152576446533
6,6,0.5893374681472778,0.7184925675392151,-0.2954990863800049,0.9683217406272888
6,7,0.5344449281692505,0.6671069860458374,-0.05995012819766998,0.9759175181388855
6,8,0.6135479211807251,0.6848335266113281,-0.09238767623901367,0.9686894416809082
6,9,0.5511907339096069,0.6251379251480103,-0.22835920751094818,0.9694770574569702
6,10,0.5790126919746399,0.6241283416748047,-0.25341904163360596,0.9683517813682556
6,11,0.4673915505409241,0.44013234972953796,-0.017626050859689713,0.9850619435310364
6,12,0.705333411693573,0.39514753222465515,-0.09942665696144104,0.9721413254737854
6,13,0.39599189162254333,0.3799397647380829,-0.4725733697414398,0.8708518743515015
6,14,0.688060462474823,0.2780227065086365,-0.6049997210502625,0.8518455624580383
6,15,0.35047024488449097,0.6368067264556885,-0.8498595356941223,0.8719995617866516
6,16,0.5949046611785889,0.6118177771568298,-0.9863957762718201,0.8067494034767151
6,17,0.33813387155532837,0.6917107701301575,-0.9251362681388855,0.8269469141960144
6,18,0.5711538195610046,0.6860681176185608,-1.0727379322052002,0.7300743460655212
6,19,0.3427920639514923,0.7011728882789612,-0.8833068013191223,0.8281064629554749
6,20,0.5771034955978394,0.705743134021759,-1.0148745775222778,0.7377859950065613
6,21,0.34393665194511414,0.6783463954925537,-0.8481481075286865,0.8258527517318726
6,22,0.5781172513961792,0.6772292852401733,-0.97757887840271,0.7321537733078003
6,23,0.48003485798835754,-0.23302704095840454,-0.015744216740131378,0.7154834866523743
6,24,0.6402865052223206,-0.25563931465148926,0.017921289429068565,0.7265416979789734
6,25,0.46380814909935,-0.7154399752616882,0.004898189101368189,0.5332737565040588
6,26,0.6104815006256104,-0.7281774282455444,-0.045253001153469086,0.36864393949508667
6,27,0.4510612487792969,-1.1307933330535889,0.2922891080379486,0.30140435695648193
6,28,0.6054655909538269,-1.1706146001815796,0.14319324493408203,0.183891162276268
6,29,0.44576239585876465,-1.1866742372512817,0.3052545189857483,0.19609758257865906
6,30,0.6069658994674683,-1.2269445657730103,0.15271499752998352,0.17063216865062714
6,31,0.46202853322029114,-1.2633240222930908,0.03186773881316185,0.24005058407783508
6,32,0.5702255368232727,-1.323228120803833,-0.1599087119102478,0.2007431834936142
7,0,0.5260526537895203,0.6243640184402466,-0.047600604593753815,0.9727620482444763
7,1,0.5114572048187256,0.655383288860321,0.006065866444259882,0.9771373271942139
7,2,0.5046846866607666,0.6515195369720459,0.006245359778404236,0.9757260680198669
7,3,0.49936532974243164,0.6385418772697449,0.0063677094876766205,0.9806655049324036
7,4,0.5409941077232361,0.6618623733520508,-0.010162157006561756,0.9706515073776245
7,5,0.554078221321106,0.6615397930145264,-0.010022023692727089,0.9650782346725464
7,6,0.5640416145324707,0.6605011820793152,-0.010148248635232449,0.9714762568473816
7,7,0.5039113759994507,0.6277743577957153,0.24418003857135773,0.9783113598823547
7,8,0.5904425978660583,0.6556310057640076,0.17242974042892456,0.9718123078346252
7,9,0.5183495879173279,0.578414261341095,0.04335450381040573,0.972453236579895
7,10,0.5631697773933411,0.5754384398460388,0.02080167829990387,0.9714499115943909
7,11,0.44843319058418274,0.4388507604598999,0.2266024649143219,0.9860132932662964
7,12,0.6774206757545471,0.4211171269416809,0.15782861411571503,0.9746090769767761
7,13,0.34423720836639404,0.5150581002235413,-0.16320252418518066,0.8696627616882324
7,14,0.6861317157745361,0.5183700919151306,-0.05591443181037903,0.858526885509491
7,15,0.40354159474372864,0.6342252492904663,-0.4043542444705963,0.8324391841888428
7,16,0.5871327519416809,0.586516797542572,0.009059091098606586,0.7698855400085449
7,17,0.4156370460987091,0.6602320075035095,-0.441616952419281,0.7830037474632263
7,18,0.5598939061164856,0.5836313962936401,-0.007726374547928572,0.6853218674659729
7,19,0.42794114351272583,0.6505283713340759,-0.3992178440093994,0.7838056683540344
7,20,0.5628567337989807,0.5622523427009583,0.030673308297991753,0.6922065019607544
7,21,0.4292149543762207,0.6331900954246521,-0.3950323760509491,0.7837481498718262
7,22,0.5668203830718994,0.5473334193229675,0.02039947547018528,0.6885707974433899
7,23,0.4789147973060608,-0.1802915632724762,-0.011042864993214607,0.7005281448364258
7,24,0.6254425644874573,-0.2130991369485855,0.012281849049031734,0.7103170156478882
7,25,0.46215927600860596,-0.04261374846100807,-0.0972713753581047,0.5125086903572083
7,26,0.6835023164749146,-0.10023690015077591,-0.17052491009235382,0.3858623206615448
7,27,0.47033968567848206,0.07939085364341736,-0.07242152839899063,0.2835407853126526
7,28,0.6021281480789185,-0.0006837945547886193,-0.17249099910259247,0.18016394972801208
7,29,0.4649445116519928,0.0670885294675827,-0.06693386286497116,0.20090550184249878
7,30,0.5961244702339172,0.00012188831169623882,-0.1665860265493393,0.17178620398044586
7,31,0.49826371669769287,0.16321808099746704,-0.19493207335472107,0.23821446299552917
7,32,0.5666629076004028,0.07456027716398239,-0.31038761138916016,0.19723452627658844
8,0,0.5116240978240967,0.6314473748207092,-0.16604183614253998,0.9751325249671936
8,1,0.49722564220428467,0.6592209935188293,-0.12895281612873077,0.9790151119232178
8,2,0.4904782176017761,0.6550036668777466,-0.12901689112186432,0.9777755737304688
8,3,0.4845796525478363,0.6470374464988708,-0.1290568709373474,0.9822743535041809
8,4,0.5232786536216736,0.6689434051513672,-0.13300205767154694,0.9732669591903687
8,5,0.536356508731842,0.6666675806045532,-0.13301417231559753,0.968255341053009
8,6,0.5461351275444031,0.665644109249115,-0.1334846019744873,0.9740381836891174
8,7,0.48824793100357056,0.6327310800552368,0.07379088550806046,0.9801766872406006
8,8,0.5712413191795349,0.6585754156112671,0.019136672839522362,0.9744160771369934
8,9,0.5157983303070068,0.5762583017349243,-0.09702786803245544,0.9739648103713989
8,10,0.5514436960220337,0.580689013004303,-0.11186470836400986,0.9733229875564575
8,11,0.4469273090362549,0.45972397923469543,0.08419967442750931,0.9846689701080322
8,12,0.6664137244224548,0.5163382887840271,0.038963887840509415,0.9756158590316772
8,13,0.35265976190567017,0.4747166931629181,-0.23963336646556854,0.8618107438087463
8,14,0.6655012965202332,0.44790685176849365,-0.19866132736206055,0.8429074883460999
8,15,0.4333643615245819,0.5473438501358032,-0.5682933926582336,0.7844442129135132
8,16,0.555342972278595,0.47979646921157837,-0.27527526021003723,0.7220445871353149
8,17,0.4439419209957123,0.5551159977912903,-0.6167243719100952,0.7328328490257263
8,18,0.52574622631073,0.46865683794021606,-0.30851614475250244,0.636914849281311
8,19,0.4573163688182831,0.5552390813827515,-0.5772824287414551,0.7357231378555298
8,20,0.5273267030715942,0.463852196931839,-0.2652353048324585,0.6448813676834106
8,21,0.4583515524864197,0.5417870879173279,-0.5619469881057739,0.7356164455413818
8,22,0.5354875922203064,0.4518946707248688,-0.2624378800392151,0.6413588523864746
8,23,0.4789556562900543,-0.12198856472969055,-0.02521895244717598,0.6598659753799438
8,24,0.6227107048034668,-0.14724022150039673,0.025924909859895706,0.6812883019447327
8,25,0.49139246344566345,-0.3077678680419922,-0.1461564004421234,0.48503878712654114
8,26,0.6603962182998657,-0.3664975166320801,-0.26766833662986755,0.38645464181900024
8,27,0.4775831699371338,-0.504086434841156,-0.05269842967391014,0.2605494260787964
8,28,0.6026666760444641,-0.5589542984962463,-0.22255298495292664,0.1818452775478363
8,29,0.4680144786834717,-0.5450446009635925,-0.0468105748295784,0.18848460912704468
8,30,0.5965002775192261,-0.5841435790061951,-0.22085663676261902,0.16933977603912354
8,31,0.4990537166595459,-0.5537471175193787,-0.24572411179542542,0.22202356159687042
8,32,0.5868628025054932,-0.6007132530212402,-0.46053990721702576,0.19352450966835022
9,0,0.4781813323497772,0.636215329170227,-0.1509532332420349,0.9766024351119995
9,1,0.47504743933677673,0.6642122864723206,-0.10698150843381882,0.9803310632705688
9,2,0.46995553374290466,0.660305380821228,-0.1071331650018692,0.9792429804801941
9,3,0.4651654064655304,0.6538369059562683,-0.10727205127477646,0.9833258986473083
9,4,0.49674737453460693,0.6716607809066772,-0.14386434853076935,0.9752362370491028
9,5,0.5056847929954529,0.6701911687850952,-0.14396114647388458,0.9707595705986023
9,6,0.5168516635894775,0.6726177930831909,-0.14450491964817047,0.97598797082901
9,7,0.47943517565727234,0.6339179277420044,0.1382598727941513,0.9815159440040588
9,8,0.5409194827079773,0.6676572561264038,-0.022623449563980103,0.9765783548355103
9,9,0.479021817445755,0.5811911821365356,-0.05446990206837654,0.9746922850608826
9,10,0.5079225301742554,0.5877987146377563,-0.10699054598808289,0.9747734665870667
9,11,0.44885140657424927,0.45905137062072754,0.1968131810426712,0.9849748015403748
9,12,0.6596443057060242,0.5554805397987366,-0.017096038907766342,0.9772343039512634
9,13,0.3571266531944275,0.3337858021259308,-0.13418865203857422,0.8527079820632935
9,14,0.6401190757751465,0.4030302166938782,-0.47103258967399597,0.8514605760574341
9,15,0.4451186954975128,0.5352042317390442,-0.42529019713401794,0.7864105701446533
9,16,0.47240158915519714,0.48291242122650146,-0.5978872776031494,0.7290406227111816
9,17,0.4592272937297821,0.5787462592124939,-0.4741005301475525,0.7280532717704773
9,18,0.4237325191497803,0.49220892786979675,-0.633063793182373,0.6305381655693054
9,19,0.46506091952323914,0.5916807055473328,-0.40757977962493896,0.731239914894104
9,20,0.4273299276828766,0.4993370473384857,-0.5670889019966125,0.6368080377578735
9,21,0.46682223677635193,0.5693985819816589,-0.4083735942840576,0.7289907336235046
9,22,0.4431321620941162,0.4806729853153229,-0.5716474056243896,0.6303919553756714
9,23,0.4793951213359833,-0.13168132305145264,0.01828422024846077,0.6467347741127014
9,24,0.622668981552124,-0.14423224329948425,-0.017528565600514412,0.6716412901878357
9,25,0.48513826727867126,-0.5315630435943604,-0.045395635068416595,0.44804149866104126
9,26,0.6271399259567261,-0.4892551600933075,-0.12520164251327515,0.3559786081314087
9,27,0.47121667861938477,-0.9370843172073364,0.14375871419906616,0.23538139462471008
9,28,0.602886974811554,-0.997917890548706,-0.001223987783305347,0.1653796285390854
9,29,0.46211856603622437,-0.987439751625061,0.15350840985774994,0.17055973410606384
9,30,0.6009594798088074,-1.0592314004898071,0.001561544369906187,0.15372388064861298
9,31,0.496077299118042,-1.0683414936065674,-0.0636526495218277,0.20187297463417053
9,32,0.5891970992088318,-1.1347980499267578,-0.2635229229927063,0.17583605647087097
10,0,0.47025543451309204,0.6622709631919861,-0.1879105269908905,0.9761048555374146
10,1,0.4704950153827667,0.7029355764389038,-0.14802123606204987,0.9796220660209656
10,2,0.46506229043006897,0.7014420032501221,-0.14815516769886017,0.9787304401397705
10,3,0.4596465826034546,0.6991397142410278,-0.14825831353664398,0.9824597835540771
10,4,0.49087804555892944,0.7081376314163208,-0.1697516143321991,0.975371241569519
10,5,0.5002552270889282,0.7114443182945251,-0.16983643174171448,0.9715716242790222
10,6,0.5099927186965942,0.7146245837211609,-0.17030413448810577,0.976434588432312
10,7,0.474429726600647,0.6844091415405273,0.0822807103395462,0.9808503985404968
10,8,0.5415935516357422,0.7038753628730774,-0.09793733060359955,0.9776744246482849
10,9,0.46941038966178894,0.6162472367286682,-0.09484582394361496,0.9699827432632446
10,10,0.496139258146286,0.623985767364502,-0.13735565543174744,0.9720556139945984
10,11,0.4438277781009674,0.4969746768474579,0.16525371372699738,0.979979932308197
10,12,0.639518678188324,0.5471020936965942,-0.13702015578746796,0.9772657752037048
10,13,0.3662596344947815,0.3472297191619873,-0.06102210655808449,0.7975931167602539
10,14,0.6060370802879333,0.44376030564308167,-0.4624437689781189,0.8560706377029419
10,15,0.45450106263160706,0.5495766401290894,-0.2348605841398239,0.7488699555397034
10,16,0.4665072560310364,0.5818800330162048,-0.43844521045684814,0.7316115498542786
10,17,0.47190824151039124,0.5871561169624329,-0.26821234822273254,0.6929786801338196
10,18,0.42665189504623413,0.6083858609199524,-0.4501233696937561,0.6272909641265869
10,19,0.4781948924064636,0.5969544053077698,-0.21335868537425995,0.6973468661308289
10,20,0.43584609031677246,0.6061195135116577,-0.3971763551235199,0.6327469348907471
10,21,0.47833025455474854,0.5760758519172668,-0.22128337621688843,0.6948509812355042
10,22,0.4467029869556427,0.5782908201217651,-0.41135385632514954,0.6236842274665833
10,23,0.47885727882385254,-0.1135554313659668,0.04885808750987053,0.6051521897315979
10,24,0.6132979989051819,-0.12205521017313004,-0.04776638373732567,0.6429268717765808
10,25,0.483486145734787,-0.39488455653190613,0.06596683710813522,0.40694108605384827
10,26,0.6254807114601135,-0.38262251019477844,-0.08688492327928543,0.3282943665981293
10,27,0.46703097224235535,-0.7805033922195435,0.33939123153686523,0.21271196007728577
10,28,0.6024753451347351,-0.8562697172164917,0.1405213624238968,0.15081150829792023
10,29,0.4621753394603729,-0.8395716547966003,0.362527072429657,0.15480132400989532
10,30,0.5998024344444275,-0.9248732328414917,0.1603735238313675,0.1401805877685547
10,31,0.4772779941558838,-0.9221252799034119,0.20752070844173431,0.18425323069095612
10,32,0.5884090662002563,-1.0271226167678833,-0.019023949280381203,0.16108673810958862
11,0,0.48088788986206055,0.6560445427894592,-0.0009369399631395936,0.9769784808158875
11,1,0.478521466255188,0.689382016658783,0.03018694370985031,0.9802367687225342
11,2,0.47387048602104187,0.6893671154975891,0.030293647199869156,0.9793594479560852
11,3,0.4692385494709015,0.6890594959259033,0.030410505831241608,0.983113706111908
11,4,0.49654337763786316,0.6927645206451416,-0.006526379846036434,0.9762873649597168
11,5,0.5048161745071411,0.6977965831756592,-0.006424333900213242,0.9726502895355225
11,6,0.5131542086601257,0.7017121315002441,-0.00671965628862381,0.9773968458175659
11,7,0.48367202281951904,0.6827718019485474,0.19331145286560059,0.9809409379959106
11,8,0.5457006692886353,0.7018986344337463,0.023664463311433792,0.9786322116851807
11,9,0.4833019971847534,0.6167678833007812,0.0703950747847557,0.9684799909591675
11,10,0.5061072111129761,0.6237750053405762,0.021283557638525963,0.9701428413391113
11,11,0.4467692971229553,0.5021957159042358,0.22032016515731812,0.974960446357727
11,12,0.6527084708213806,0.5570066571235657,-0.10578187555074692,0.9774121642112732
